date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:47:25	46679/46679	---M-Z	200	added ('OK')	text/html	date:Tue,%2024%20Jun%202025%2012:50:32%20GMT	https://haliyikatma.com/zekeriyakoy-yerinde-yikama.html	C:/My%20Web%20Sites/haliyikatma/haliyikatma.com/zekeriyakoy-yerinde-yikama.html	(from https://haliyikatma.com/zekeriyakoy.html)
17:47:25	47466/47466	---M-Z	200	added ('OK')	text/html	date:Tue,%2024%20Jun%202025%2012:50:30%20GMT	https://haliyikatma.com/zekeriyakoy-leke-cikartma.html	C:/My%20Web%20Sites/haliyikatma/haliyikatma.com/zekeriyakoy-leke-cikartma.html	(from https://haliyikatma.com/zekeriyakoy.html)
17:47:26	47424/47424	---M-Z	200	added ('OK')	text/html	date:Tue,%2024%20Jun%202025%2012:50:29%20GMT	https://haliyikatma.com/zekeriyakoy-hali-overlok.html	C:/My%20Web%20Sites/haliyikatma/haliyikatma.com/zekeriyakoy-hali-overlok.html	(from https://haliyikatma.com/zekeriyakoy.html)
17:47:26	21855/21855	---M--	200	added ('OK')	image/png	date:Mon,%2024%20Mar%202025%2005:33:02%20GMT	https://haliyikatma.com/assets/img/shapes/map-shape-3.png	C:/My%20Web%20Sites/haliyikatma/haliyikatma.com/assets/img/shapes/map-shape-3.png	(from https://haliyikatma.com/zekeriyakoy.html)
17:47:26	4385/4385	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Feb%202025%2012:17:12%20GMT	https://haliyikatma.com/assets/img/shapes/about-icon-shape1.png	C:/My%20Web%20Sites/haliyikatma/haliyikatma.com/assets/img/shapes/about-icon-shape1.png	(from https://haliyikatma.com/zekeriyakoy.html)
17:47:26	195470/195470	---M--	200	added ('OK')	image/jpeg	date:Tue,%2010%20Jun%202025%2001:02:59%20GMT	https://haliyikatma.com/assets/img/about/about-img-3-1.jpg	C:/My%20Web%20Sites/haliyikatma/haliyikatma.com/assets/img/about/about-img-3-1.jpg	(from https://haliyikatma.com/zekeriyakoy.html)
17:47:27	156873/156873	---M--	200	added ('OK')	image/jpeg	date:Tue,%2010%20Jun%202025%2001:01:53%20GMT	https://haliyikatma.com/assets/img/about/about-img-1-2.jpg	C:/My%20Web%20Sites/haliyikatma/haliyikatma.com/assets/img/about/about-img-1-2.jpg	(from https://haliyikatma.com/zekeriyakoy.html)
17:47:27	46596/46596	---M-Z	200	added ('OK')	text/html	date:Tue,%2024%20Jun%202025%2012:49:31%20GMT	https://haliyikatma.com/besiktas-hali-yikama.html	C:/My%20Web%20Sites/haliyikatma/haliyikatma.com/besiktas-hali-yikama.html	(from https://haliyikatma.com/besiktas.html)
17:47:27	45773/45773	---M-Z	200	added ('OK')	text/html	date:Tue,%2024%20Jun%202025%2012:49:31%20GMT	https://haliyikatma.com/besiktas-perde-yikama.html	C:/My%20Web%20Sites/haliyikatma/haliyikatma.com/besiktas-perde-yikama.html	(from https://haliyikatma.com/besiktas.html)
17:47:27	46932/46932	---M-Z	200	added ('OK')	text/html	date:Tue,%2024%20Jun%202025%2012:49:32%20GMT	https://haliyikatma.com/besiktas-yatak-yikama.html	C:/My%20Web%20Sites/haliyikatma/haliyikatma.com/besiktas-yatak-yikama.html	(from https://haliyikatma.com/besiktas.html)
17:47:27	47417/47417	---M-Z	200	added ('OK')	text/html	date:Tue,%2024%20Jun%202025%2012:49:32%20GMT	https://haliyikatma.com/besiktas-yorgan-yikama.html	C:/My%20Web%20Sites/haliyikatma/haliyikatma.com/besiktas-yorgan-yikama.html	(from https://haliyikatma.com/besiktas.html)
17:47:28	46803/46803	---M-Z	200	added ('OK')	text/html	date:Tue,%2024%20Jun%202025%2012:49:30%20GMT	https://haliyikatma.com/besiktas-ev-temizligi.html	C:/My%20Web%20Sites/haliyikatma/haliyikatma.com/besiktas-ev-temizligi.html	(from https://haliyikatma.com/besiktas.html)
17:47:28	47214/47214	---M-Z	200	added ('OK')	text/html	date:Tue,%2024%20Jun%202025%2012:49:30%20GMT	https://haliyikatma.com/besiktas-koltuk-yikama.html	C:/My%20Web%20Sites/haliyikatma/haliyikatma.com/besiktas-koltuk-yikama.html	(from https://haliyikatma.com/besiktas.html)
17:47:28	47449/47449	---M-Z	200	added ('OK')	text/html	date:Tue,%2024%20Jun%202025%2012:49:30%20GMT	https://haliyikatma.com/besiktas-hali-tamiri.html	C:/My%20Web%20Sites/haliyikatma/haliyikatma.com/besiktas-hali-tamiri.html	(from https://haliyikatma.com/besiktas.html)
17:47:28	46629/46629	---M-Z	200	added ('OK')	text/html	date:Tue,%2024%20Jun%202025%2012:49:32%20GMT	https://haliyikatma.com/besiktas-yerinde-yikama.html	C:/My%20Web%20Sites/haliyikatma/haliyikatma.com/besiktas-yerinde-yikama.html	(from https://haliyikatma.com/besiktas.html)
17:47:29	47418/47418	---M-Z	200	added ('OK')	text/html	date:Tue,%2024%20Jun%202025%2012:49:31%20GMT	https://haliyikatma.com/besiktas-leke-cikartma.html	C:/My%20Web%20Sites/haliyikatma/haliyikatma.com/besiktas-leke-cikartma.html	(from https://haliyikatma.com/besiktas.html)
17:47:29	47376/47376	---M-Z	200	added ('OK')	text/html	date:Tue,%2024%20Jun%202025%2012:49:30%20GMT	https://haliyikatma.com/besiktas-hali-overlok.html	C:/My%20Web%20Sites/haliyikatma/haliyikatma.com/besiktas-hali-overlok.html	(from https://haliyikatma.com/besiktas.html)
17:47:29	46542/46542	---M-Z	200	added ('OK')	text/html	date:Tue,%2024%20Jun%202025%2012:50:17%20GMT	https://haliyikatma.com/sisli-hali-yikama.html	C:/My%20Web%20Sites/haliyikatma/haliyikatma.com/sisli-hali-yikama.html	(from https://haliyikatma.com/sisli.html)
17:47:29	45713/45713	---M-Z	200	added ('OK')	text/html	date:Tue,%2024%20Jun%202025%2012:50:19%20GMT	https://haliyikatma.com/sisli-perde-yikama.html	C:/My%20Web%20Sites/haliyikatma/haliyikatma.com/sisli-perde-yikama.html	(from https://haliyikatma.com/sisli.html)
17:47:30	46872/46872	---M-Z	200	added ('OK')	text/html	date:Tue,%2024%20Jun%202025%2012:50:19%20GMT	https://haliyikatma.com/sisli-yatak-yikama.html	C:/My%20Web%20Sites/haliyikatma/haliyikatma.com/sisli-yatak-yikama.html	(from https://haliyikatma.com/sisli.html)
17:47:30	47360/47360	---M-Z	200	added ('OK')	text/html	date:Tue,%2024%20Jun%202025%2012:50:19%20GMT	https://haliyikatma.com/sisli-yorgan-yikama.html	C:/My%20Web%20Sites/haliyikatma/haliyikatma.com/sisli-yorgan-yikama.html	(from https://haliyikatma.com/sisli.html)
17:47:30	46746/46746	---M-Z	200	added ('OK')	text/html	date:Tue,%2024%20Jun%202025%2012:50:17%20GMT	https://haliyikatma.com/sisli-ev-temizligi.html	C:/My%20Web%20Sites/haliyikatma/haliyikatma.com/sisli-ev-temizligi.html	(from https://haliyikatma.com/sisli.html)
17:47:30	47157/47157	---M-Z	200	added ('OK')	text/html	date:Tue,%2024%20Jun%202025%2012:50:18%20GMT	https://haliyikatma.com/sisli-koltuk-yikama.html	C:/My%20Web%20Sites/haliyikatma/haliyikatma.com/sisli-koltuk-yikama.html	(from https://haliyikatma.com/sisli.html)
17:47:30	47392/47392	---M-Z	200	added ('OK')	text/html	date:Tue,%2024%20Jun%202025%2012:50:17%20GMT	https://haliyikatma.com/sisli-hali-tamiri.html	C:/My%20Web%20Sites/haliyikatma/haliyikatma.com/sisli-hali-tamiri.html	(from https://haliyikatma.com/sisli.html)
17:47:31	46569/46569	---M-Z	200	added ('OK')	text/html	date:Tue,%2024%20Jun%202025%2012:50:19%20GMT	https://haliyikatma.com/sisli-yerinde-yikama.html	C:/My%20Web%20Sites/haliyikatma/haliyikatma.com/sisli-yerinde-yikama.html	(from https://haliyikatma.com/sisli.html)
17:47:31	47361/47361	---M-Z	200	added ('OK')	text/html	date:Tue,%2024%20Jun%202025%2012:50:18%20GMT	https://haliyikatma.com/sisli-leke-cikartma.html	C:/My%20Web%20Sites/haliyikatma/haliyikatma.com/sisli-leke-cikartma.html	(from https://haliyikatma.com/sisli.html)
17:47:31	47319/47319	---M-Z	200	added ('OK')	text/html	date:Tue,%2024%20Jun%202025%2012:50:17%20GMT	https://haliyikatma.com/sisli-hali-overlok.html	C:/My%20Web%20Sites/haliyikatma/haliyikatma.com/sisli-hali-overlok.html	(from https://haliyikatma.com/sisli.html)
17:47:32	46570/46570	---M-Z	200	added ('OK')	text/html	date:Tue,%2024%20Jun%202025%2012:50:14%20GMT	https://haliyikatma.com/sariyer-hali-yikama.html	C:/My%20Web%20Sites/haliyikatma/haliyikatma.com/sariyer-hali-yikama.html	(from https://haliyikatma.com/sariyer.html)
17:47:32	45743/45743	---M-Z	200	added ('OK')	text/html	date:Tue,%2024%20Jun%202025%2012:50:16%20GMT	https://haliyikatma.com/sariyer-perde-yikama.html	C:/My%20Web%20Sites/haliyikatma/haliyikatma.com/sariyer-perde-yikama.html	(from https://haliyikatma.com/sariyer.html)
17:47:32	46902/46902	---M-Z	200	added ('OK')	text/html	date:Tue,%2024%20Jun%202025%2012:50:16%20GMT	https://haliyikatma.com/sariyer-yatak-yikama.html	C:/My%20Web%20Sites/haliyikatma/haliyikatma.com/sariyer-yatak-yikama.html	(from https://haliyikatma.com/sariyer.html)
17:47:32	47389/47389	---M-Z	200	added ('OK')	text/html	date:Tue,%2024%20Jun%202025%2012:50:16%20GMT	https://haliyikatma.com/sariyer-yorgan-yikama.html	C:/My%20Web%20Sites/haliyikatma/haliyikatma.com/sariyer-yorgan-yikama.html	(from https://haliyikatma.com/sariyer.html)
17:47:32	46775/46775	---M-Z	200	added ('OK')	text/html	date:Tue,%2024%20Jun%202025%2012:50:14%20GMT	https://haliyikatma.com/sariyer-ev-temizligi.html	C:/My%20Web%20Sites/haliyikatma/haliyikatma.com/sariyer-ev-temizligi.html	(from https://haliyikatma.com/sariyer.html)
17:47:33	47186/47186	---M-Z	200	added ('OK')	text/html	date:Tue,%2024%20Jun%202025%2012:50:14%20GMT	https://haliyikatma.com/sariyer-koltuk-yikama.html	C:/My%20Web%20Sites/haliyikatma/haliyikatma.com/sariyer-koltuk-yikama.html	(from https://haliyikatma.com/sariyer.html)
17:47:33	47421/47421	---M-Z	200	added ('OK')	text/html	date:Tue,%2024%20Jun%202025%2012:50:14%20GMT	https://haliyikatma.com/sariyer-hali-tamiri.html	C:/My%20Web%20Sites/haliyikatma/haliyikatma.com/sariyer-hali-tamiri.html	(from https://haliyikatma.com/sariyer.html)
17:47:33	46599/46599	---M-Z	200	added ('OK')	text/html	date:Tue,%2024%20Jun%202025%2012:50:16%20GMT	https://haliyikatma.com/sariyer-yerinde-yikama.html	C:/My%20Web%20Sites/haliyikatma/haliyikatma.com/sariyer-yerinde-yikama.html	(from https://haliyikatma.com/sariyer.html)
17:47:33	47390/47390	---M-Z	200	added ('OK')	text/html	date:Tue,%2024%20Jun%202025%2012:50:16%20GMT	https://haliyikatma.com/sariyer-leke-cikartma.html	C:/My%20Web%20Sites/haliyikatma/haliyikatma.com/sariyer-leke-cikartma.html	(from https://haliyikatma.com/sariyer.html)
17:47:34	47348/47348	---M-Z	200	added ('OK')	text/html	date:Tue,%2024%20Jun%202025%2012:50:14%20GMT	https://haliyikatma.com/sariyer-hali-overlok.html	C:/My%20Web%20Sites/haliyikatma/haliyikatma.com/sariyer-hali-overlok.html	(from https://haliyikatma.com/sariyer.html)
17:47:34	46580/46580	---M-Z	200	added ('OK')	text/html	date:Tue,%2024%20Jun%202025%2012:49:44%20GMT	https://haliyikatma.com/esenyurt-hali-yikama.html	C:/My%20Web%20Sites/haliyikatma/haliyikatma.com/esenyurt-hali-yikama.html	(from https://haliyikatma.com/esenyurt.html)
17:47:34	45753/45753	---M-Z	200	added ('OK')	text/html	date:Tue,%2024%20Jun%202025%2012:49:44%20GMT	https://haliyikatma.com/esenyurt-perde-yikama.html	C:/My%20Web%20Sites/haliyikatma/haliyikatma.com/esenyurt-perde-yikama.html	(from https://haliyikatma.com/esenyurt.html)
17:47:34	46912/46912	---M-Z	200	added ('OK')	text/html	date:Tue,%2024%20Jun%202025%2012:49:44%20GMT	https://haliyikatma.com/esenyurt-yatak-yikama.html	C:/My%20Web%20Sites/haliyikatma/haliyikatma.com/esenyurt-yatak-yikama.html	(from https://haliyikatma.com/esenyurt.html)
17:47:34	47399/47399	---M-Z	200	added ('OK')	text/html	date:Tue,%2024%20Jun%202025%2012:49:45%20GMT	https://haliyikatma.com/esenyurt-yorgan-yikama.html	C:/My%20Web%20Sites/haliyikatma/haliyikatma.com/esenyurt-yorgan-yikama.html	(from https://haliyikatma.com/esenyurt.html)
17:47:35	46785/46785	---M-Z	200	added ('OK')	text/html	date:Tue,%2024%20Jun%202025%2012:49:42%20GMT	https://haliyikatma.com/esenyurt-ev-temizligi.html	C:/My%20Web%20Sites/haliyikatma/haliyikatma.com/esenyurt-ev-temizligi.html	(from https://haliyikatma.com/esenyurt.html)
17:47:35	47196/47196	---M-Z	200	added ('OK')	text/html	date:Tue,%2024%20Jun%202025%2012:49:44%20GMT	https://haliyikatma.com/esenyurt-koltuk-yikama.html	C:/My%20Web%20Sites/haliyikatma/haliyikatma.com/esenyurt-koltuk-yikama.html	(from https://haliyikatma.com/esenyurt.html)
17:47:35	47431/47431	---M-Z	200	added ('OK')	text/html	date:Tue,%2024%20Jun%202025%2012:49:43%20GMT	https://haliyikatma.com/esenyurt-hali-tamiri.html	C:/My%20Web%20Sites/haliyikatma/haliyikatma.com/esenyurt-hali-tamiri.html	(from https://haliyikatma.com/esenyurt.html)
17:47:35	46609/46609	---M-Z	200	added ('OK')	text/html	date:Tue,%2024%20Jun%202025%2012:49:44%20GMT	https://haliyikatma.com/esenyurt-yerinde-yikama.html	C:/My%20Web%20Sites/haliyikatma/haliyikatma.com/esenyurt-yerinde-yikama.html	(from https://haliyikatma.com/esenyurt.html)
17:47:36	47400/47400	---M-Z	200	added ('OK')	text/html	date:Tue,%2024%20Jun%202025%2012:49:44%20GMT	https://haliyikatma.com/esenyurt-leke-cikartma.html	C:/My%20Web%20Sites/haliyikatma/haliyikatma.com/esenyurt-leke-cikartma.html	(from https://haliyikatma.com/esenyurt.html)
17:47:36	47358/47358	---M-Z	200	added ('OK')	text/html	date:Tue,%2024%20Jun%202025%2012:49:43%20GMT	https://haliyikatma.com/esenyurt-hali-overlok.html	C:/My%20Web%20Sites/haliyikatma/haliyikatma.com/esenyurt-hali-overlok.html	(from https://haliyikatma.com/esenyurt.html)
17:47:36	46570/46570	---M-Z	200	added ('OK')	text/html	date:Tue,%2024%20Jun%202025%2012:49:56%20GMT	https://haliyikatma.com/halkali-hali-yikama.html	C:/My%20Web%20Sites/haliyikatma/haliyikatma.com/halkali-hali-yikama.html	(from https://haliyikatma.com/halkali.html)
17:47:36	45743/45743	---M-Z	200	added ('OK')	text/html	date:Tue,%2024%20Jun%202025%2012:49:56%20GMT	https://haliyikatma.com/halkali-perde-yikama.html	C:/My%20Web%20Sites/haliyikatma/haliyikatma.com/halkali-perde-yikama.html	(from https://haliyikatma.com/halkali.html)
17:47:37	46902/46902	---M-Z	200	added ('OK')	text/html	date:Tue,%2024%20Jun%202025%2012:49:57%20GMT	https://haliyikatma.com/halkali-yatak-yikama.html	C:/My%20Web%20Sites/haliyikatma/haliyikatma.com/halkali-yatak-yikama.html	(from https://haliyikatma.com/halkali.html)
17:47:37	47389/47389	---M-Z	200	added ('OK')	text/html	date:Tue,%2024%20Jun%202025%2012:49:57%20GMT	https://haliyikatma.com/halkali-yorgan-yikama.html	C:/My%20Web%20Sites/haliyikatma/haliyikatma.com/halkali-yorgan-yikama.html	(from https://haliyikatma.com/halkali.html)
17:47:37	46792/46792	---M-Z	200	added ('OK')	text/html	date:Tue,%2024%20Jun%202025%2012:49:55%20GMT	https://haliyikatma.com/halkali-ev-temizligi.html	C:/My%20Web%20Sites/haliyikatma/haliyikatma.com/halkali-ev-temizligi.html	(from https://haliyikatma.com/halkali.html)
17:47:37	47186/47186	---M-Z	200	added ('OK')	text/html	date:Tue,%2024%20Jun%202025%2012:49:56%20GMT	https://haliyikatma.com/halkali-koltuk-yikama.html	C:/My%20Web%20Sites/haliyikatma/haliyikatma.com/halkali-koltuk-yikama.html	(from https://haliyikatma.com/halkali.html)
17:47:38	47421/47421	---M-Z	200	added ('OK')	text/html	date:Tue,%2024%20Jun%202025%2012:49:56%20GMT	https://haliyikatma.com/halkali-hali-tamiri.html	C:/My%20Web%20Sites/haliyikatma/haliyikatma.com/halkali-hali-tamiri.html	(from https://haliyikatma.com/halkali.html)
17:47:38	46599/46599	---M-Z	200	added ('OK')	text/html	date:Tue,%2024%20Jun%202025%2012:49:57%20GMT	https://haliyikatma.com/halkali-yerinde-yikama.html	C:/My%20Web%20Sites/haliyikatma/haliyikatma.com/halkali-yerinde-yikama.html	(from https://haliyikatma.com/halkali.html)
17:47:38	47390/47390	---M-Z	200	added ('OK')	text/html	date:Tue,%2024%20Jun%202025%2012:49:56%20GMT	https://haliyikatma.com/halkali-leke-cikartma.html	C:/My%20Web%20Sites/haliyikatma/haliyikatma.com/halkali-leke-cikartma.html	(from https://haliyikatma.com/halkali.html)
17:47:38	47348/47348	---M-Z	200	added ('OK')	text/html	date:Tue,%2024%20Jun%202025%2012:49:55%20GMT	https://haliyikatma.com/halkali-hali-overlok.html	C:/My%20Web%20Sites/haliyikatma/haliyikatma.com/halkali-hali-overlok.html	(from https://haliyikatma.com/halkali.html)
17:47:39	46544/46544	---M-Z	200	added ('OK')	text/html	date:Tue,%2024%20Jun%202025%2012:50:20%20GMT	https://haliyikatma.com/taksim-hali-yikama.html	C:/My%20Web%20Sites/haliyikatma/haliyikatma.com/taksim-hali-yikama.html	(from https://haliyikatma.com/taksim.html)
17:47:39	45713/45713	---M-Z	200	added ('OK')	text/html	date:Tue,%2024%20Jun%202025%2012:50:21%20GMT	https://haliyikatma.com/taksim-perde-yikama.html	C:/My%20Web%20Sites/haliyikatma/haliyikatma.com/taksim-perde-yikama.html	(from https://haliyikatma.com/taksim.html)
17:47:39	46872/46872	---M-Z	200	added ('OK')	text/html	date:Tue,%2024%20Jun%202025%2012:50:21%20GMT	https://haliyikatma.com/taksim-yatak-yikama.html	C:/My%20Web%20Sites/haliyikatma/haliyikatma.com/taksim-yatak-yikama.html	(from https://haliyikatma.com/taksim.html)
17:47:39	47361/47361	---M-Z	200	added ('OK')	text/html	date:Tue,%2024%20Jun%202025%2012:50:21%20GMT	https://haliyikatma.com/taksim-yorgan-yikama.html	C:/My%20Web%20Sites/haliyikatma/haliyikatma.com/taksim-yorgan-yikama.html	(from https://haliyikatma.com/taksim.html)
17:47:39	46747/46747	---M-Z	200	added ('OK')	text/html	date:Tue,%2024%20Jun%202025%2012:50:19%20GMT	https://haliyikatma.com/taksim-ev-temizligi.html	C:/My%20Web%20Sites/haliyikatma/haliyikatma.com/taksim-ev-temizligi.html	(from https://haliyikatma.com/taksim.html)
17:47:40	47158/47158	---M-Z	200	added ('OK')	text/html	date:Tue,%2024%20Jun%202025%2012:50:20%20GMT	https://haliyikatma.com/taksim-koltuk-yikama.html	C:/My%20Web%20Sites/haliyikatma/haliyikatma.com/taksim-koltuk-yikama.html	(from https://haliyikatma.com/taksim.html)
17:47:40	47393/47393	---M-Z	200	added ('OK')	text/html	date:Tue,%2024%20Jun%202025%2012:50:20%20GMT	https://haliyikatma.com/taksim-hali-tamiri.html	C:/My%20Web%20Sites/haliyikatma/haliyikatma.com/taksim-hali-tamiri.html	(from https://haliyikatma.com/taksim.html)
17:47:40	46569/46569	---M-Z	200	added ('OK')	text/html	date:Tue,%2024%20Jun%202025%2012:50:21%20GMT	https://haliyikatma.com/taksim-yerinde-yikama.html	C:/My%20Web%20Sites/haliyikatma/haliyikatma.com/taksim-yerinde-yikama.html	(from https://haliyikatma.com/taksim.html)
17:47:40	47362/47362	---M-Z	200	added ('OK')	text/html	date:Tue,%2024%20Jun%202025%2012:50:21%20GMT	https://haliyikatma.com/taksim-leke-cikartma.html	C:/My%20Web%20Sites/haliyikatma/haliyikatma.com/taksim-leke-cikartma.html	(from https://haliyikatma.com/taksim.html)
17:47:41	47320/47320	---M-Z	200	added ('OK')	text/html	date:Tue,%2024%20Jun%202025%2012:50:20%20GMT	https://haliyikatma.com/taksim-hali-overlok.html	C:/My%20Web%20Sites/haliyikatma/haliyikatma.com/taksim-hali-overlok.html	(from https://haliyikatma.com/taksim.html)
17:47:41	46632/46632	---M-Z	200	added ('OK')	text/html	date:Tue,%2024%20Jun%202025%2012:49:20%20GMT	https://haliyikatma.com/altinsehir-hali-yikama.html	C:/My%20Web%20Sites/haliyikatma/haliyikatma.com/altinsehir-hali-yikama.html	(from https://haliyikatma.com/altinsehir.html)
17:47:41	45813/45813	---M-Z	200	added ('OK')	text/html	date:Tue,%2024%20Jun%202025%2012:49:21%20GMT	https://haliyikatma.com/altinsehir-perde-yikama.html	C:/My%20Web%20Sites/haliyikatma/haliyikatma.com/altinsehir-perde-yikama.html	(from https://haliyikatma.com/altinsehir.html)
17:47:41	46972/46972	---M-Z	200	added ('OK')	text/html	date:Tue,%2024%20Jun%202025%2012:49:21%20GMT	https://haliyikatma.com/altinsehir-yatak-yikama.html	C:/My%20Web%20Sites/haliyikatma/haliyikatma.com/altinsehir-yatak-yikama.html	(from https://haliyikatma.com/altinsehir.html)
17:47:41	47455/47455	---M-Z	200	added ('OK')	text/html	date:Tue,%2024%20Jun%202025%2012:49:21%20GMT	https://haliyikatma.com/altinsehir-yorgan-yikama.html	C:/My%20Web%20Sites/haliyikatma/haliyikatma.com/altinsehir-yorgan-yikama.html	(from https://haliyikatma.com/altinsehir.html)
17:47:42	46841/46841	---M-Z	200	added ('OK')	text/html	date:Tue,%2024%20Jun%202025%2012:49:20%20GMT	https://haliyikatma.com/altinsehir-ev-temizligi.html	C:/My%20Web%20Sites/haliyikatma/haliyikatma.com/altinsehir-ev-temizligi.html	(from https://haliyikatma.com/altinsehir.html)
17:47:42	47252/47252	---M-Z	200	added ('OK')	text/html	date:Tue,%2024%20Jun%202025%2012:49:20%20GMT	https://haliyikatma.com/altinsehir-koltuk-yikama.html	C:/My%20Web%20Sites/haliyikatma/haliyikatma.com/altinsehir-koltuk-yikama.html	(from https://haliyikatma.com/altinsehir.html)
17:47:42	47487/47487	---M-Z	200	added ('OK')	text/html	date:Tue,%2024%20Jun%202025%2012:49:20%20GMT	https://haliyikatma.com/altinsehir-hali-tamiri.html	C:/My%20Web%20Sites/haliyikatma/haliyikatma.com/altinsehir-hali-tamiri.html	(from https://haliyikatma.com/altinsehir.html)
17:47:42	46669/46669	---M-Z	200	added ('OK')	text/html	date:Tue,%2024%20Jun%202025%2012:49:21%20GMT	https://haliyikatma.com/altinsehir-yerinde-yikama.html	C:/My%20Web%20Sites/haliyikatma/haliyikatma.com/altinsehir-yerinde-yikama.html	(from https://haliyikatma.com/altinsehir.html)
17:47:43	47456/47456	---M-Z	200	added ('OK')	text/html	date:Tue,%2024%20Jun%202025%2012:49:20%20GMT	https://haliyikatma.com/altinsehir-leke-cikartma.html	C:/My%20Web%20Sites/haliyikatma/haliyikatma.com/altinsehir-leke-cikartma.html	(from https://haliyikatma.com/altinsehir.html)
17:47:43	47414/47414	---M-Z	200	added ('OK')	text/html	date:Tue,%2024%20Jun%202025%2012:49:20%20GMT	https://haliyikatma.com/altinsehir-hali-overlok.html	C:/My%20Web%20Sites/haliyikatma/haliyikatma.com/altinsehir-hali-overlok.html	(from https://haliyikatma.com/altinsehir.html)
17:47:43	46570/46570	---M-Z	200	added ('OK')	text/html	date:Tue,%2024%20Jun%202025%2012:49:58%20GMT	https://haliyikatma.com/istinye-hali-yikama.html	C:/My%20Web%20Sites/haliyikatma/haliyikatma.com/istinye-hali-yikama.html	(from https://haliyikatma.com/istinye.html)
17:47:43	45743/45743	---M-Z	200	added ('OK')	text/html	date:Tue,%2024%20Jun%202025%2012:49:59%20GMT	https://haliyikatma.com/istinye-perde-yikama.html	C:/My%20Web%20Sites/haliyikatma/haliyikatma.com/istinye-perde-yikama.html	(from https://haliyikatma.com/istinye.html)
17:47:44	46902/46902	---M-Z	200	added ('OK')	text/html	date:Tue,%2024%20Jun%202025%2012:49:59%20GMT	https://haliyikatma.com/istinye-yatak-yikama.html	C:/My%20Web%20Sites/haliyikatma/haliyikatma.com/istinye-yatak-yikama.html	(from https://haliyikatma.com/istinye.html)
17:47:44	47389/47389	---M-Z	200	added ('OK')	text/html	date:Tue,%2024%20Jun%202025%2012:49:59%20GMT	https://haliyikatma.com/istinye-yorgan-yikama.html	C:/My%20Web%20Sites/haliyikatma/haliyikatma.com/istinye-yorgan-yikama.html	(from https://haliyikatma.com/istinye.html)
17:47:44	46775/46775	---M-Z	200	added ('OK')	text/html	date:Tue,%2024%20Jun%202025%2012:49:58%20GMT	https://haliyikatma.com/istinye-ev-temizligi.html	C:/My%20Web%20Sites/haliyikatma/haliyikatma.com/istinye-ev-temizligi.html	(from https://haliyikatma.com/istinye.html)
17:47:44	47186/47186	---M-Z	200	added ('OK')	text/html	date:Tue,%2024%20Jun%202025%2012:49:58%20GMT	https://haliyikatma.com/istinye-koltuk-yikama.html	C:/My%20Web%20Sites/haliyikatma/haliyikatma.com/istinye-koltuk-yikama.html	(from https://haliyikatma.com/istinye.html)
17:47:44	47421/47421	---M-Z	200	added ('OK')	text/html	date:Tue,%2024%20Jun%202025%2012:49:58%20GMT	https://haliyikatma.com/istinye-hali-tamiri.html	C:/My%20Web%20Sites/haliyikatma/haliyikatma.com/istinye-hali-tamiri.html	(from https://haliyikatma.com/istinye.html)
17:47:45	46599/46599	---M-Z	200	added ('OK')	text/html	date:Tue,%2024%20Jun%202025%2012:49:59%20GMT	https://haliyikatma.com/istinye-yerinde-yikama.html	C:/My%20Web%20Sites/haliyikatma/haliyikatma.com/istinye-yerinde-yikama.html	(from https://haliyikatma.com/istinye.html)
17:47:45	47390/47390	---M-Z	200	added ('OK')	text/html	date:Tue,%2024%20Jun%202025%2012:49:58%20GMT	https://haliyikatma.com/istinye-leke-cikartma.html	C:/My%20Web%20Sites/haliyikatma/haliyikatma.com/istinye-leke-cikartma.html	(from https://haliyikatma.com/istinye.html)
17:47:45	47348/47348	---M-Z	200	added ('OK')	text/html	date:Tue,%2024%20Jun%202025%2012:49:58%20GMT	https://haliyikatma.com/istinye-hali-overlok.html	C:/My%20Web%20Sites/haliyikatma/haliyikatma.com/istinye-hali-overlok.html	(from https://haliyikatma.com/istinye.html)
17:47:46	46544/46544	---M-Z	200	added ('OK')	text/html	date:Tue,%2024%20Jun%202025%2012:50:08%20GMT	https://haliyikatma.com/kilyos-hali-yikama.html	C:/My%20Web%20Sites/haliyikatma/haliyikatma.com/kilyos-hali-yikama.html	(from https://haliyikatma.com/kilyos.html)
17:47:46	45713/45713	---M-Z	200	added ('OK')	text/html	date:Tue,%2024%20Jun%202025%2012:50:09%20GMT	https://haliyikatma.com/kilyos-perde-yikama.html	C:/My%20Web%20Sites/haliyikatma/haliyikatma.com/kilyos-perde-yikama.html	(from https://haliyikatma.com/kilyos.html)
17:47:46	46872/46872	---M-Z	200	added ('OK')	text/html	date:Tue,%2024%20Jun%202025%2012:50:09%20GMT	https://haliyikatma.com/kilyos-yatak-yikama.html	C:/My%20Web%20Sites/haliyikatma/haliyikatma.com/kilyos-yatak-yikama.html	(from https://haliyikatma.com/kilyos.html)
